image,coco_class,suspected_av14,cx,cy,w,h,decision
oi_tr_661ce62fb2617dc1.jpg,Stairs,stairs_up/stairs_down,0.499688,0.499532,0.999375,0.999063,stairs_up
oi_tr_66235b46dcafc407.jpg,Stairs,stairs_up/stairs_down,0.563636,0.835000,0.870707,0.328750,stairs_up
oi_tr_662937c89e130f37.jpg,Stairs,stairs_up/stairs_down,0.441875,0.612916,0.087500,0.215833,stairs_up
oi_tr_662937c89e130f37.jpg,Stairs,stairs_up/stairs_down,0.790938,0.285417,0.416875,0.570833,stairs_up
oi_tr_66aa0890d45dccc7.jpg,Stairs,stairs_up/stairs_down,0.444375,0.499445,0.820000,0.998890,stairs_down
oi_tr_66fd282e946ab1ff.jpg,Stairs,stairs_up/stairs_down,0.499584,0.570312,0.999167,0.858125,stairs_up
oi_tr_6723c4064236fac2.jpg,Stairs,stairs_up/stairs_down,0.054784,0.297500,0.045289,0.032500,stairs_up
oi_tr_6723c4064236fac2.jpg,Stairs,stairs_up/stairs_down,0.155588,0.368750,0.064280,0.051250,stairs_up
oi_tr_6723c4064236fac2.jpg,Stairs,stairs_up/stairs_down,0.312637,0.493125,0.097882,0.122500,stairs_down
oi_tr_6723c4064236fac2.jpg,Stairs,stairs_up/stairs_down,0.466764,0.579375,0.179694,0.125000,stairs_up
oi_tr_6723c4064236fac2.jpg,Stairs,stairs_up/stairs_down,0.662892,0.675312,0.143901,0.090625,stairs_up
oi_tr_6723c4064236fac2.jpg,Stairs,stairs_up/stairs_down,0.856464,0.808125,0.259313,0.200000,stairs_up
oi_tr_680c09deb5cbd1b6.jpg,Stairs,stairs_up/stairs_down,0.420000,0.703966,0.840000,0.590180,stairs_down
oi_tr_6844d44c5ef509a0.jpg,Stairs,stairs_up/stairs_down,0.403846,0.718750,0.666980,0.400000,stairs_up
oi_tr_6ae7df046aaf52b5.jpg,Stairs,stairs_up/stairs_down,0.546250,0.542917,0.426250,0.534167,stairs_up
oi_tr_6ae7df046aaf52b5.jpg,Stairs,stairs_up/stairs_down,0.942813,0.846667,0.113125,0.305000,stairs_up
oi_tr_6bdffaadee8d07c1.jpg,Stairs,stairs_up/stairs_down,0.459193,0.504375,0.787054,0.418750,stairs_up
oi_tr_6bf2d03d9a1e2e89.jpg,Stairs,stairs_up/stairs_down,0.620312,0.691589,0.326875,0.394392,stairs_up
oi_tr_6c21c207d69f5430.jpg,Stairs,stairs_up/stairs_down,0.502604,0.615234,0.901042,0.767578,drop
oi_tr_6c3adb1e96ea2bf9.jpg,Stairs,stairs_up/stairs_down,0.498125,0.868784,0.525000,0.175211,stairs_up
oi_tr_6ccde4d5208acc06.jpg,Stairs,stairs_up/stairs_down,0.660500,0.666000,0.677000,0.665334,stairs_up
oi_tr_6edfabc3b65c06f4.jpg,Stairs,stairs_up/stairs_down,0.395333,0.784137,0.268000,0.303213,stairs_up
oi_tr_6edfabc3b65c06f4.jpg,Stairs,stairs_up/stairs_down,0.521334,0.473896,0.453333,0.606425,stairs_up
oi_tr_6ef1b1f40d1481e6.jpg,Stairs,stairs_up/stairs_down,0.465834,0.575313,0.931667,0.848125,stairs_up
oi_tr_6f0b3cfd3ccd629b.jpg,Stairs,stairs_up/stairs_down,0.499531,0.331875,0.999062,0.663750,stairs_up
oi_tr_6f0b3cfd3ccd629b.jpg,Stairs,stairs_up/stairs_down,0.334896,0.861563,0.664165,0.275625,stairs_up
oi_tr_6f0b3cfd3ccd629b.jpg,Stairs,stairs_up/stairs_down,0.753283,0.710000,0.491557,0.205000,drop
oi_tr_6f793ac80045751c.jpg,Stairs,stairs_up/stairs_down,0.300000,0.653750,0.222930,0.313750,stairs_down
oi_tr_6f793ac80045751c.jpg,Stairs,stairs_up/stairs_down,0.378344,0.367500,0.163058,0.111250,stairs_down
oi_tr_6f793ac80045751c.jpg,Stairs,stairs_up/stairs_down,0.423567,0.246875,0.087898,0.051250,stairs_down
oi_tr_6fe4bbf10ef5ac7b.jpg,Stairs,stairs_up/stairs_down,0.144364,0.529582,0.288727,0.444229,drop
oi_tr_6fe4bbf10ef5ac7b.jpg,Stairs,stairs_up/stairs_down,0.287273,0.561590,0.466909,0.872939,drop
oi_tr_6fe4bbf10ef5ac7b.jpg,Stairs,stairs_up/stairs_down,0.797818,0.558196,0.402909,0.879728,drop
oi_tr_6ffbfb119ec08b51.jpg,Stairs,stairs_up/stairs_down,0.541905,0.434177,0.912381,0.488608,stairs_up
oi_tr_70f0e3b113fc24f7.jpg,Stairs,stairs_up/stairs_down,0.255000,0.313283,0.253334,0.375940,stairs_down
oi_tr_70f0e3b113fc24f7.jpg,Stairs,stairs_up/stairs_down,0.520833,0.535088,0.201667,0.187970,stairs_up
oi_tr_70f0e3b113fc24f7.jpg,Stairs,stairs_up/stairs_down,0.680834,0.818296,0.508333,0.358396,stairs_up
oi_tr_7271d6d1d5f05246.jpg,Stairs,stairs_up/stairs_down,0.786250,0.621013,0.296250,0.529080,stairs_up
oi_tr_72db07c6b7829ab6.jpg,Stairs,stairs_up/stairs_down,0.522984,0.558125,0.833959,0.546250,drop
oi_tr_744b6192b067425b.jpg,Stairs,stairs_up/stairs_down,0.499676,0.685547,0.999352,0.626953,stairs_up
oi_tr_7463e02cede4b0e4.jpg,Stairs,stairs_up/stairs_down,0.499375,0.747186,0.148750,0.426829,stairs_up
oi_tr_74cb0a264a5e4eca.jpg,Stairs,stairs_up/stairs_down,0.511438,0.768791,0.565360,0.416666,stairs_down
oi_tr_7602ee5c2eb6ac05.jpg,Stairs,stairs_up/stairs_down,0.428571,0.624062,0.699335,0.750625,stairs_up
oi_tr_772f6b423ce03934.jpg,Stairs,stairs_up/stairs_down,0.126250,0.928125,0.252500,0.141250,drop
oi_tr_772f6b423ce03934.jpg,Stairs,stairs_up/stairs_down,0.877812,0.929375,0.243125,0.138750,drop
oi_tr_772f6b423ce03934.jpg,Stairs,stairs_up/stairs_down,0.882500,0.596250,0.130000,0.497500,stairs_down
oi_tr_77c9b8ac70ffc74a.jpg,Stairs,stairs_up/stairs_down,0.499688,0.543750,0.999375,0.910834,stairs_up
oi_tr_786e6a31a6b7ad9b.jpg,Stairs,stairs_up/stairs_down,0.750833,0.722500,0.496667,0.553750,stairs_down
oi_tr_7996e90c6ed66b94.jpg,Stairs,stairs_up/stairs_down,0.374598,0.471875,0.749196,0.418750,drop
oi_tr_7996e90c6ed66b94.jpg,Stairs,stairs_up/stairs_down,0.852626,0.501875,0.290461,0.102500,stairs_down
oi_tr_7af3dbee4c0c026e.jpg,Stairs,stairs_up/stairs_down,0.570312,0.802083,0.488125,0.232500,drop
oi_tr_7af3dbee4c0c026e.jpg,Stairs,stairs_up/stairs_down,0.894688,0.925417,0.124375,0.147500,drop
oi_tr_7b5104b7a3b56feb.jpg,Stairs,stairs_up/stairs_down,0.444167,0.690000,0.888333,0.618750,stairs_up
oi_tr_7b8379b2fca376b9.jpg,Stairs,stairs_up/stairs_down,0.499059,0.790625,0.998117,0.416250,stairs_up
oi_tr_7bcaf3be1178f798.jpg,Stairs,stairs_up/stairs_down,0.504687,0.657812,0.855209,0.682813,stairs_up
oi_tr_7d8baf78d1032f75.jpg,Stairs,stairs_up/stairs_down,0.459687,0.917860,0.094375,0.148997,stairs_up
oi_tr_7d8baf78d1032f75.jpg,Stairs,stairs_up/stairs_down,0.583438,0.912130,0.083125,0.141356,stairs_up
oi_tr_7e4cb4b683366d94.jpg,Stairs,stairs_up/stairs_down,0.621341,0.760000,0.755430,0.478750,stairs_up
oi_tr_7fb54b40259a009c.jpg,Stairs,stairs_up/stairs_down,0.499167,0.662500,0.998333,0.672500,stairs_up
oi_tr_7fb54b40259a009c.jpg,Stairs,stairs_up/stairs_down,0.677500,0.423750,0.135000,0.100000,stairs_up
oi_tr_8029dfa14b5d9238.jpg,Stairs,stairs_up/stairs_down,0.570000,0.819327,0.620000,0.340803,stairs_up
oi_tr_8078673d187f692a.jpg,Stairs,stairs_up/stairs_down,0.219375,0.646685,0.048750,0.070844,stairs_up
oi_tr_809206636d15d0e9.jpg,Stairs,stairs_up/stairs_down,0.342500,0.604947,0.415000,0.670165,stairs_up
oi_tr_80e4d5a0ae697db5.jpg,Stairs,stairs_up/stairs_down,0.348809,0.900893,0.192857,0.194643,stairs_up
oi_tr_80ff9dc6b59e9443.jpg,Stairs,stairs_up/stairs_down,0.306372,0.535131,0.259803,0.436275,drop
oi_tr_80ff9dc6b59e9443.jpg,Stairs,stairs_up/stairs_down,0.511438,0.517157,0.245098,0.370915,stairs_up
oi_tr_80ff9dc6b59e9443.jpg,Stairs,stairs_up/stairs_down,0.770425,0.653595,0.204248,0.212418,drop
oi_tr_81a2d34b42a1c0ab.jpg,Stairs,stairs_up/stairs_down,0.392188,0.697917,0.100625,0.034167,stairs_up
oi_tr_81a2d34b42a1c0ab.jpg,Stairs,stairs_up/stairs_down,0.744687,0.722083,0.144375,0.110833,stairs_up
oi_tr_82520a756db14e16.jpg,Stairs,stairs_up/stairs_down,0.718666,0.684000,0.221333,0.272000,stairs_up
oi_tr_83bf9c3b96492b3a.jpg,Stairs,stairs_up/stairs_down,0.582422,0.645507,0.794532,0.707031,stairs_down
oi_tr_842f04fc49c922a8.jpg,Stairs,stairs_up/stairs_down,0.502812,0.774047,0.231875,0.444646,drop
oi_tr_8480c461eab8d5c8.jpg,Stairs,stairs_up/stairs_down,0.576564,0.750625,0.637722,0.497500,stairs_up
oi_tr_8480c461eab8d5c8.jpg,Stairs,stairs_up/stairs_down,0.851541,0.420312,0.295051,0.151875,stairs_up
oi_tr_854b8ed16e2656a8.jpg,Stairs,stairs_up/stairs_down,0.527281,0.725938,0.110066,0.096875,stairs_down
oi_tr_855aaf3f6d4e5bdb.jpg,Stairs,stairs_up/stairs_down,0.424584,0.663438,0.849167,0.671875,stairs_up
oi_tr_85e2f204c16a2fde.jpg,Stairs,stairs_up/stairs_down,0.104687,0.383750,0.160625,0.090834,stairs_up
oi_tr_86895bbc9f2f079d.jpg,Stairs,stairs_up/stairs_down,0.499531,0.448750,0.999062,0.897500,stairs_up
oi_tr_87b369fe02b5e894.jpg,Stairs,stairs_up/stairs_down,0.499688,0.709935,0.999375,0.578257,stairs_up
oi_tr_87f64dae74713d1c.jpg,Stairs,stairs_up/stairs_down,0.508437,0.865834,0.268125,0.266667,stairs_up
oi_tr_89d43053977cfa1a.jpg,Stairs,stairs_up/stairs_down,0.511748,0.660625,0.277256,0.635000,drop
oi_tr_8bbc9c27891b0a2e.jpg,Stairs,stairs_up/stairs_down,0.434883,0.773125,0.869767,0.451250,stairs_up
oi_tr_8d54930831b84df3.jpg,Stairs,stairs_up/stairs_down,0.812188,0.698406,0.374375,0.601313,stairs_down
oi_tr_8d6db387c984df3c.jpg,Stairs,stairs_up/stairs_down,0.488750,0.705441,0.977500,0.587242,stairs_down
oi_tr_8f130b9dc0a8cf28.jpg,Stairs,stairs_up/stairs_down,0.446875,0.315000,0.110000,0.088334,stairs_up
oi_tr_8f130b9dc0a8cf28.jpg,Stairs,stairs_up/stairs_down,0.525937,0.505834,0.104375,0.266667,stairs_down
oi_tr_8f130b9dc0a8cf28.jpg,Stairs,stairs_up/stairs_down,0.612500,0.317500,0.110000,0.096666,stairs_up
oi_tr_8ffd199053c8c3b4.jpg,Stairs,stairs_up/stairs_down,0.125940,0.689688,0.251880,0.253125,stairs_up
oi_tr_9078edd0a03a3e7c.jpg,Stairs,stairs_up/stairs_down,0.653906,0.840625,0.306250,0.156250,stairs_up
oi_tr_90eaa74cc4f199a8.jpg,Stairs,stairs_up/stairs_down,0.922917,0.703125,0.150000,0.587500,stairs_up
oi_tr_90f9111908cf1abe.jpg,Stairs,stairs_up/stairs_down,0.762079,0.787109,0.472914,0.423828,stairs_down
oi_tr_91a32c162462909f.jpg,Stairs,stairs_up/stairs_down,0.480938,0.696529,0.699375,0.605066,stairs_up
oi_tr_92be1d12b3899562.jpg,Stairs,stairs_up/stairs_down,0.700545,0.778750,0.597352,0.441250,stairs_up
oi_tr_932f5751a0b27820.jpg,Stairs,stairs_up/stairs_down,0.730469,0.756348,0.536458,0.458008,drop
oi_tr_947600300b2eeb81.jpg,Stairs,stairs_up/stairs_down,0.499688,0.786252,0.999375,0.425612,stairs_up
oi_tr_94c04484b5a74ac3.jpg,Stairs,stairs_up/stairs_down,0.223438,0.550260,0.446875,0.580311,stairs_up
oi_tr_954e81d5057372c8.jpg,Stairs,stairs_up/stairs_down,0.402255,0.757500,0.804511,0.483750,stairs_up
oi_tr_97edd3cc6c1e0853.jpg,Stairs,stairs_up/stairs_down,0.235937,0.699343,0.139375,0.278612,stairs_up
oi_tr_9898396e0458d6e1.jpg,Stairs,stairs_up/stairs_down,0.399375,0.575000,0.798750,0.848334,stairs_up
oi_tr_99322346a025d773.jpg,Stairs,stairs_up/stairs_down,0.330468,0.654929,0.342187,0.610329,stairs_up
oi_tr_9a8e77a681a379a8.jpg,Stairs,stairs_up/stairs_down,0.496562,0.913620,0.799375,0.170932,stairs_up
oi_tr_9aaf6b4ab3ca55b0.jpg,Stairs,stairs_up/stairs_down,0.788930,0.735625,0.420263,0.527500,stairs_up
oi_tr_9b2a3ae2cfcaaaf5.jpg,Stairs,stairs_up/stairs_down,0.295028,0.692933,0.545028,0.495310,stairs_up
oi_tr_9bf11c8d2af2471b.jpg,Stairs,stairs_up/stairs_down,0.371667,0.692878,0.323333,0.531157,stairs_up
oi_tr_9bfe013911b11421.jpg,Stairs,stairs_up/stairs_down,0.659062,0.935272,0.283125,0.127580,stairs_up
oi_tr_9c7df247c6684727.jpg,Stairs,stairs_up/stairs_down,0.519288,0.560000,0.958457,0.782222,stairs_down
oi_tr_9c8f00ad8f611100.jpg,Stairs,stairs_up/stairs_down,0.460938,0.467167,0.544375,0.934334,stairs_up
oi_tr_9cf5f650c85b4bb9.jpg,Stairs,stairs_up/stairs_down,0.096562,0.701410,0.193125,0.444109,stairs_down
oi_tr_9cf5f650c85b4bb9.jpg,Stairs,stairs_up/stairs_down,0.232187,0.775931,0.195625,0.365559,stairs_down
oi_tr_9cf5f650c85b4bb9.jpg,Stairs,stairs_up/stairs_down,0.379688,0.535750,0.078125,0.163142,stairs_down
oi_tr_9cf5f650c85b4bb9.jpg,Stairs,stairs_up/stairs_down,0.715313,0.671199,0.144375,0.524673,stairs_down
oi_tr_9cf5f650c85b4bb9.jpg,Stairs,stairs_up/stairs_down,0.889063,0.443101,0.220625,0.886203,stairs_down
oi_tr_9eb1902133c7b4bd.jpg,Stairs,stairs_up/stairs_down,0.493125,0.557741,0.301250,0.367364,stairs_up
oi_tr_9f49a0c1b58431f5.jpg,Stairs,stairs_up/stairs_down,0.448125,0.490159,0.122500,0.457357,drop
oi_tr_a0c951b1a8ad58d3.jpg,Stairs,stairs_up/stairs_down,0.370676,0.562188,0.621053,0.476875,stairs_up
oi_tr_a0e4efac9f16f18a.jpg,Stairs,stairs_up/stairs_down,0.206379,0.692187,0.097561,0.045625,stairs_up
oi_tr_a0e4efac9f16f18a.jpg,Stairs,stairs_up/stairs_down,0.309099,0.635000,0.092871,0.061250,stairs_up
oi_tr_a0e4efac9f16f18a.jpg,Stairs,stairs_up/stairs_down,0.747655,0.766875,0.502814,0.465000,stairs_up
oi_tr_a168d1e598c3d257.jpg,Stairs,stairs_up/stairs_down,0.044375,0.663333,0.088750,0.110000,stairs_up
oi_tr_a168d1e598c3d257.jpg,Stairs,stairs_up/stairs_down,0.415000,0.862500,0.830000,0.273334,stairs_up
oi_tr_a168d1e598c3d257.jpg,Stairs,stairs_up/stairs_down,0.151250,0.586250,0.086250,0.065834,drop
oi_tr_a168d1e598c3d257.jpg,Stairs,stairs_up/stairs_down,0.520625,0.657083,0.127500,0.179167,stairs_up
oi_tr_a1a5a0e06cf75ccf.jpg,Stairs,stairs_up/stairs_down,0.652570,0.940833,0.674959,0.115000,drop
oi_tr_a1f7bec788069124.jpg,Stairs,stairs_up/stairs_down,0.408125,0.647917,0.816250,0.702500,stairs_down
oi_tr_a399be6c707e855c.jpg,Stairs,stairs_up/stairs_down,0.495094,0.554121,0.296812,0.384993,stairs_down
oi_tr_a3e684817bc9036a.jpg,Stairs,stairs_up/stairs_down,0.041250,0.741753,0.055000,0.056701,stairs_up
oi_tr_a3e684817bc9036a.jpg,Stairs,stairs_up/stairs_down,0.697500,0.739691,0.093750,0.104124,stairs_up
oi_tr_a4d453ff91b03a43.jpg,Stairs,stairs_up/stairs_down,0.499531,0.758125,0.999062,0.482500,stairs_down
oi_tr_a515fd3be262fd77.jpg,Stairs,stairs_up/stairs_down,0.462500,0.632422,0.925000,0.733594,stairs_down
oi_tr_a5200445f3a04129.jpg,Stairs,stairs_up/stairs_down,0.713867,0.596012,0.195312,0.459380,stairs_up
oi_tr_a582b5b684fb5291.jpg,Stairs,stairs_up/stairs_down,0.457786,0.643750,0.553471,0.711250,stairs_up
oi_tr_a6a8533cf4d54ed8.jpg,Stairs,stairs_up/stairs_down,0.226562,0.749062,0.453125,0.109756,stairs_up
oi_tr_a78585581ba4fa73.jpg,Stairs,stairs_up/stairs_down,0.388437,0.677917,0.444375,0.642500,drop
oi_tr_a7e54039573ddd51.jpg,Stairs,stairs_up/stairs_down,0.300130,0.558106,0.600260,0.881835,stairs_down
oi_tr_a7e6b93166dff6a0.jpg,Stairs,stairs_up/stairs_down,0.373535,0.768880,0.663086,0.459636,stairs_up
oi_tr_a84537319c10fbfd.jpg,Stairs,stairs_up/stairs_down,0.498934,0.654286,0.997868,0.688571,drop
oi_tr_a892a8e40940e8a2.jpg,Stairs,stairs_up/stairs_down,0.664062,0.773438,0.293751,0.431249,stairs_up
oi_tr_a92360108f18e09e.jpg,Stairs,stairs_up/stairs_down,0.700625,0.683865,0.202500,0.630394,stairs_up
oi_tr_aaa1f5e4f01123e3.jpg,Stairs,stairs_up/stairs_down,0.402187,0.884398,0.335625,0.229323,stairs_down
oi_tr_aad7ed7fb39f94ec.jpg,Stairs,stairs_up/stairs_down,0.450625,0.505000,0.901250,0.988334,stairs_up
oi_tr_ac9ebb3af2307eed.jpg,Stairs,stairs_up/stairs_down,0.502814,0.702500,0.669794,0.550000,stairs_up
oi_tr_acd39e457358f885.jpg,Stairs,stairs_up/stairs_down,0.483334,0.909469,0.691111,0.177741,drop
oi_tr_ae1d84dfac154695.jpg,Stairs,stairs_up/stairs_down,0.357500,0.592188,0.423334,0.645625,drop
oi_tr_ae1d84dfac154695.jpg,Stairs,stairs_up/stairs_down,0.828750,0.412813,0.340834,0.361875,drop
oi_tr_ae84f728a071abd8.jpg,Stairs,stairs_up/stairs_down,0.563195,0.578750,0.505561,0.810000,stairs_up
oi_tr_af5d030646bca2c3.jpg,Stairs,stairs_up/stairs_down,0.532500,0.681875,0.931666,0.181250,stairs_up
oi_tr_af5d030646bca2c3.jpg,Stairs,stairs_up/stairs_down,0.566667,0.454375,0.673333,0.128750,stairs_up
oi_tr_af5d030646bca2c3.jpg,Stairs,stairs_up/stairs_down,0.383333,0.316250,0.216667,0.175000,stairs_up
oi_tr_aff78a319ced9336.jpg,Stairs,stairs_up/stairs_down,0.309063,0.795518,0.195625,0.380952,stairs_up
oi_tr_b013cfda29ba0f5f.jpg,Stairs,stairs_up/stairs_down,0.685764,0.593099,0.229166,0.582032,stairs_down
oi_tr_b02f2b34daa8e5a1.jpg,Stairs,stairs_up/stairs_down,0.145625,0.571547,0.291250,0.294509,stairs_up
oi_tr_b02f2b34daa8e5a1.jpg,Stairs,stairs_up/stairs_down,0.377812,0.818636,0.209375,0.199667,stairs_up
oi_tr_b070062a68cb23e0.jpg,Stairs,stairs_up/stairs_down,0.350456,0.856250,0.192212,0.066250,stairs_up
oi_tr_b10fd580c3550e75.jpg,Stairs,stairs_up/stairs_down,0.713750,0.552500,0.307500,0.891666,stairs_up
oi_tr_b32c2a4a080f5376.jpg,Stairs,stairs_up/stairs_down,0.228125,0.545752,0.206250,0.661998,stairs_up
oi_tr_b32c2a4a080f5376.jpg,Stairs,stairs_up/stairs_down,0.467813,0.533613,0.188125,0.675070,drop
oi_tr_b3652138c08b2856.jpg,Stairs,stairs_up/stairs_down,0.193359,0.816252,0.349609,0.364568,stairs_down
oi_tr_b3652138c08b2856.jpg,Stairs,stairs_up/stairs_down,0.686035,0.818448,0.625976,0.360176,drop
oi_tr_b52b0671d53a0d34.jpg,Stairs,stairs_up/stairs_down,0.424063,0.770417,0.848125,0.457500,stairs_down
oi_tr_b65c9532570df2db.jpg,Stairs,stairs_up/stairs_down,0.096154,0.953750,0.184803,0.091250,drop
oi_tr_b65c9532570df2db.jpg,Stairs,stairs_up/stairs_down,0.525797,0.766563,0.479362,0.245625,stairs_down
oi_tr_b741c42cb9bd02b8.jpg,Stairs,stairs_up/stairs_down,0.386230,0.854818,0.297851,0.287760,stairs_down
oi_tr_b741c42cb9bd02b8.jpg,Stairs,stairs_up/stairs_down,0.860351,0.898438,0.277343,0.200521,stairs_down
oi_tr_b8c6a9c920d9e20f.jpg,Stairs,stairs_up/stairs_down,0.707812,0.551667,0.101875,0.110000,stairs_down
oi_tr_b8f0b3b3b113b57b.jpg,Stairs,stairs_up/stairs_down,0.509381,0.828750,0.979362,0.285000,stairs_up
oi_tr_b8f4637513ae483a.jpg,Stairs,stairs_up/stairs_down,0.598750,0.738437,0.774166,0.360625,stairs_up
oi_tr_b96871694b810f8b.jpg,Stairs,stairs_up/stairs_down,0.250417,0.496563,0.232500,0.338125,stairs_up
oi_tr_b987231624413953.jpg,Stairs,stairs_up/stairs_down,0.628437,0.494583,0.211875,0.382500,stairs_up
oi_tr_b987231624413953.jpg,Stairs,stairs_up/stairs_down,0.760938,0.850417,0.334375,0.297500,stairs_up
oi_tr_ba6cbd3ff13ade34.jpg,Stairs,stairs_up/stairs_down,0.499219,0.657031,0.998438,0.682813,stairs_up
oi_tr_bb14c09c5dfd68f5.jpg,Stairs,stairs_up/stairs_down,0.527083,0.626562,0.412500,0.745625,stairs_down
oi_tr_bb7c74998158cc60.jpg,Stairs,stairs_up/stairs_down,0.774088,0.842773,0.449219,0.281250,stairs_down
oi_tr_bba6c86fbe387c4f.jpg,Stairs,stairs_up/stairs_down,0.258750,0.840598,0.517500,0.317094,stairs_up
oi_tr_bba6c86fbe387c4f.jpg,Stairs,stairs_up/stairs_down,0.499688,0.474359,0.999375,0.562394,stairs_up
oi_tr_bbc1a1c66c3eb7d8.jpg,Stairs,stairs_up/stairs_down,0.490000,0.841875,0.313334,0.313750,stairs_down
oi_tr_bbc1a1c66c3eb7d8.jpg,Stairs,stairs_up/stairs_down,0.822500,0.435000,0.268334,0.830000,drop
oi_tr_bbce1849384d2757.jpg,Stairs,stairs_up/stairs_down,0.576875,0.595216,0.350000,0.304878,stairs_up
oi_tr_bd1c7c6b6f3b12e5.jpg,Stairs,stairs_up/stairs_down,0.215625,0.683750,0.431250,0.527500,stairs_up
oi_tr_bd1c7c6b6f3b12e5.jpg,Stairs,stairs_up/stairs_down,0.758750,0.838125,0.481250,0.183750,stairs_up
oi_tr_bf2d4ccef218bee5.jpg,Stairs,stairs_up/stairs_down,0.499688,0.819812,0.999375,0.359119,stairs_up
oi_tr_bfa129a6b850fd6e.jpg,Stairs,stairs_up/stairs_down,0.334688,0.846226,0.180625,0.173585,stairs_up
oi_tr_c044ea1fdd16d25d.jpg,Stairs,stairs_up/stairs_down,0.521562,0.797222,0.178125,0.134444,stairs_up
oi_tr_c058b4228e0ec900.jpg,Stairs,stairs_up/stairs_down,0.312188,0.499528,0.226875,0.999056,drop
oi_tr_c058b4228e0ec900.jpg,Stairs,stairs_up/stairs_down,0.583438,0.497640,0.225625,0.995279,drop
oi_tr_c058b4228e0ec900.jpg,Stairs,stairs_up/stairs_down,0.822188,0.499528,0.273125,0.999056,drop
oi_tr_c1317a41ba5d2eb6.jpg,Stairs,stairs_up/stairs_down,0.315000,0.732295,0.630000,0.533522,stairs_up
oi_tr_c19be587d8e807e9.jpg,Stairs,stairs_up/stairs_down,0.330937,0.796250,0.661875,0.405834,stairs_up
oi_tr_c1eebb9c0c39c299.jpg,Stairs,stairs_up/stairs_down,0.479303,0.770938,0.727187,0.456875,stairs_up
oi_tr_c1eebb9c0c39c299.jpg,Stairs,stairs_up/stairs_down,0.818439,0.267813,0.361241,0.535625,stairs_up
oi_tr_c2fefa5013b8b276.jpg,Stairs,stairs_up/stairs_down,0.216250,0.453125,0.227500,0.162500,stairs_up
oi_tr_c3cd9eb5008e71d1.jpg,Stairs,stairs_up/stairs_down,0.241250,0.881250,0.351250,0.235834,stairs_up
oi_tr_c4c934947e978d7c.jpg,Stairs,stairs_up/stairs_down,0.183750,0.329556,0.367500,0.659112,stairs_up
oi_tr_c64da2a6b831fcd7.jpg,Stairs,stairs_up/stairs_down,0.425772,0.643437,0.556297,0.403125,stairs_up
oi_tr_c783bed295e12c14.jpg,Stairs,stairs_up/stairs_down,0.210625,0.445857,0.413750,0.891714,stairs_up
oi_tr_c7b41ac8e0164c84.jpg,Stairs,stairs_up/stairs_down,0.499584,0.758125,0.999167,0.482500,stairs_up
oi_tr_c8e7c3b9a30ee6dc.jpg,Stairs,stairs_up/stairs_down,0.105000,0.240834,0.210000,0.136667,stairs_up
oi_tr_c8e7c3b9a30ee6dc.jpg,Stairs,stairs_up/stairs_down,0.235313,0.374167,0.470625,0.165000,stairs_up
oi_tr_c8e7c3b9a30ee6dc.jpg,Stairs,stairs_up/stairs_down,0.303750,0.827917,0.607500,0.342500,stairs_up
oi_tr_c8e7c3b9a30ee6dc.jpg,Stairs,stairs_up/stairs_down,0.804375,0.606666,0.390000,0.261667,stairs_up
oi_tr_c9019c4ef0f430fe.jpg,Stairs,stairs_up/stairs_down,0.585417,0.648611,0.826389,0.700000,stairs_up
oi_tr_c94a2aa0bfac1293.jpg,Stairs,stairs_up/stairs_down,0.292813,0.819167,0.258125,0.360000,stairs_up
oi_tr_ca64a364d89410ac.jpg,Stairs,stairs_up/stairs_down,0.112500,0.926818,0.161250,0.144476,stairs_down
oi_tr_cd3e6aaae9414156.jpg,Stairs,stairs_up/stairs_down,0.517969,0.575781,0.485938,0.614062,stairs_up
oi_tr_cd4ec363295f4c9d.jpg,Stairs,stairs_up/stairs_down,0.242424,0.649649,0.079545,0.106781,stairs_up
oi_tr_ce51d33f817b140e.jpg,Stairs,stairs_up/stairs_down,0.413696,0.607187,0.827392,0.784375,stairs_up
oi_tr_ce8cae69aca74bcc.jpg,Stairs,stairs_up/stairs_down,0.535312,0.849444,0.315625,0.298889,stairs_up
oi_tr_cf58c1a2278a6b63.jpg,Stairs,stairs_up/stairs_down,0.314410,0.661500,0.125182,0.031000,stairs_up
oi_tr_cf58c1a2278a6b63.jpg,Stairs,stairs_up/stairs_down,0.682678,0.743500,0.384279,0.091000,stairs_up
oi_tr_cfb67137acbb4dcf.jpg,Stairs,stairs_up/stairs_down,0.676562,0.843808,0.380625,0.310507,stairs_up
oi_tr_d0171275881a14ce.jpg,Stairs,stairs_up/stairs_down,0.022461,0.597245,0.044922,0.147488,drop
oi_tr_d05557dd2c2e3efe.jpg,Stairs,stairs_up/stairs_down,0.355309,0.573828,0.526254,0.278906,stairs_up
oi_tr_d11b75f8f9e259da.jpg,Stairs,stairs_up/stairs_down,0.257324,0.572916,0.514648,0.851563,stairs_up
oi_tr_d3037aaf8f3c2909.jpg,Stairs,stairs_up/stairs_down,0.499688,0.499531,0.999375,0.999062,stairs_down
oi_tr_d3aab455e75cb868.jpg,Stairs,stairs_up/stairs_down,0.195937,0.433963,0.171875,0.131177,drop
oi_tr_d3f9858d57d1dc77.jpg,Stairs,stairs_up/stairs_down,0.517891,0.739062,0.794727,0.208125,stairs_up
